id,enroll_hmsc,grade_year,school_type,same_school,enjoy_school,grades,ap_enroll,behavior_problem,work_problem,behavior_good,work_good,repeat_grades,out_suspension,in_suspension,expelled,expectations,hmsc_grade_year,hmsc_who_teaches,hmsc_tutor,hmsc_coop,days_hmsc,hrs_hmsc,teach_style,Library,Homeschool Catalog,Educational Publisher,Homeschooling Organization,Church,Public School,Private School,Bookstore,Websites,Other Source,Virtual School/Curriculum,hmsc_course,internet_hmsc,Local Public School,State,Charter School,Another Public School,Private School,College,Someplace Else,school_event,volunteer,school_mtng,pta_mtng,parent_teacher,fundraiser,school_cmte,counselor,hw_time,hw_hours,child_hw,hw_check,hw_help,time_mgmt,meal_together,child_health,year_born,age,country_born,sex,ttl_income,race,region,parent_educ,family_type
20161108519,Enrolled in school,Kindergarten,Public School,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,5+ days a week,1,Amount is about right,4,4.0,1,7,1,2010,5,1,Male,3,Black,South,2,"One parent, no sibling"
20161108535,Enrolled in school,11th,Public School,1,1,3,No,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1-2 days a week,3,It's too much,4,3.0,1,5,1,1999,16,1,Male,5,Hispanic,West,3,"One parent, no sibling"
20161108538,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10th,1,1,1,5,24,Mostly use informal learning,1,1,1,1,2,1,2,1,2,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,5,3,2000,15,1,Male,6,White,South,3,Two parents and sibling(s)
20161108539,Enrolled in school,4th,Public School,1,1,5,-1,0,0,2,3,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1-2 days a week,4,It's too much,4,2.0,0,7,2,2006,9,1,Female,9,White,Midwest,4,Two parents and sibling(s)
20161108540,Enrolled in school,3rd,Public School,1,1,5,-1,2,1,14,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,5+ days a week,5,Amount is about right,4,4.0,1,7,1,2007,8,1,Male,7,Black,South,3,"One parent, no sibling"
20161108566,Enrolled in school,1st,Public School,1,2,5,-1,0,1,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,5+ days a week,10,Amount is about right,4,4.0,1,1,1,2009,6,2,Female,8,Asian,South,2,Two parents and sibling(s)
20161108604,Enrolled in school,1st,Public School,1,2,1,-1,0,0,10,10,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,5+ days a week,8,It's too much,4,4.0,1,7,1,2008,7,1,Male,6,White,South,4,"Two parents, no sibling"
20161108623,Enrolled in school,12th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,No,Yes,No,No,5+ days a week,7,Amount is about right,2,1.0,1,0,1,1998,17,1,Female,8,Black,South,4,Two parents and sibling(s)
20161108629,Enrolled in school,8th,Private School,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,5+ days a week,9,Amount is about right,3,1.0,1,4,1,2002,13,1,Female,10,White,Midwest,5,Two parents and sibling(s)
20161108635,Enrolled in school,Kindergarten,Public School,2,1,5,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,14,It's too much,4,4.0,1,7,1,2009,6,1,Male,4,White,West,2,Two parents and sibling(s)
20161108653,Enrolled in school,2nd,Public School,1,2,5,-1,6,2,1,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,Yes,Yes,Yes,No,No,5+ days a week,5,Amount is about right,4,2.0,1,5,3,2008,7,1,Male,5,White,South,3,"Two parents, no sibling"
20161108666,Enrolled in school,2nd,Private School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,5+ days a week,1,Amount is about right,4,1.0,1,4,1,2008,7,3,Female,6,Asian,West,4,"Two parents, no sibling"
20161108677,Enrolled in school,7th,Public School,1,2,3,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5+ days a week,2,Amount is about right,3,3.0,1,5,2,2003,12,1,Male,2,Hispanic,West,2,Two parents and sibling(s)
20161108686,Enrolled in school,5th,Public School,2,1,2,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,5+ days a week,5,It's too little,3,3.0,0,5,1,2004,11,1,Male,4,Hispanic,South,1,Two parents and sibling(s)
20161108719,Enrolled in school,11th,Public School,1,2,2,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,Yes,No,1-2 days a week,3,Amount is about right,4,2.0,1,5,1,1999,16,1,Male,9,Hispanic,West,3,"One parent, no sibling"
20161108721,Enrolled in school,10th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5+ days a week,10,Amount is about right,3,1.0,1,4,2,2000,15,1,Female,9,White,South,4,"One parent, no sibling"
20161108753,Enrolled in school,11th,Public School,1,2,2,No,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,5+ days a week,10,It's too much,3,1.0,0,0,3,1999,16,1,Female,8,White,South,3,Two parents and sibling(s)
20161108754,Enrolled in school,7th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,Yes,3-4 days a week,3,Amount is about right,4,1.0,1,4,2,2002,13,1,Male,8,White,West,3,Two parents and sibling(s)
20161108756,Enrolled in school,7th,Public School,1,1,2,-1,0,0,6,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,5+ days a week,10,Amount is about right,3,3.0,1,1,1,2002,13,1,Female,8,Asian,Midwest,5,Two parents and sibling(s)
20161108763,Enrolled in school,6th,Public School,1,2,1,-1,0,0,2,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,Yes,No,No,5+ days a week,3,Amount is about right,4,2.0,1,3,1,2003,12,1,Female,8,White,West,5,Two parents and sibling(s)
20161108782,Enrolled in school,8th,Public School,1,2,1,-1,0,0,6,6,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,3-4 days a week,8,It's too much,3,2.0,0,3,1,2001,14,1,Female,7,White,South,3,Two parents and sibling(s)
20161108793,Enrolled in school,10th,Public School,1,4,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,No,No,No,Yes,Less than once a week,3,It's too little,2,2.0,1,5,1,2000,15,3,Female,3,Hispanic,Northeast,1,Two parents and sibling(s)
20161108800,Enrolled in school,Kindergarten,Public School,1,1,5,-1,2,1,3,5,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,Child does not have homework,-1,-1,-1,,0,7,1,2009,6,1,Male,7,White,Midwest,4,One parent and sibling(s)
20161108818,Enrolled in school,9th,Public School,1,4,4,No,1,5,0,0,2,1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,Less than once a week,1,It's too much,2,5.0,1,0,3,2001,14,1,Male,4,Black,South,4,"One parent, no sibling"
20161108860,Enrolled in school,10th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,5+ days a week,10,Amount is about right,1,5.0,1,4,2,2000,15,1,Female,9,White,West,3,"Two parents, no sibling"
20161108883,Enrolled in school,8th,Public School,1,4,1,-1,2,0,4,1,2,1,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Never,-1,-1,-1,,0,5,2,2001,14,1,Female,1,Other/Mixed,South,4,"One parent, no sibling"
20161108890,Enrolled in school,Kindergarten,Private School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1-2 days a week,1,Amount is about right,4,2.0,1,5,1,2010,5,1,Female,10,White,Midwest,5,Two parents and sibling(s)
20161108901,Enrolled in school,3rd,Public School,1,2,4,-1,5,0,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,No,Yes,Yes,No,No,3-4 days a week,5,It's too much,4,3.0,1,2,1,2006,9,1,Male,2,Hispanic,South,2,Two parents and sibling(s)
20161108918,Enrolled in school,5th,Public School,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,No,Yes,No,No,No,No,3-4 days a week,7,Amount is about right,4,4.0,1,7,2,2005,10,1,Male,3,Black,South,4,"One parent, no sibling"
20161108939,Enrolled in school,2nd,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,2,It's too much,4,2.0,1,4,2,2008,7,1,Male,10,White,South,4,Two parents and sibling(s)
20161108952,Enrolled in school,7th,Public School,1,2,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,5+ days a week,28,Amount is about right,3,1.0,1,4,1,2003,12,1,Male,6,White,Northeast,5,One parent and sibling(s)
20161108979,Enrolled in school,Kindergarten,Public School,1,1,1,-1,8,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,5+ days a week,3,Amount is about right,4,4.0,1,7,1,2009,6,1,Female,9,White,South,4,"One parent, no sibling"
20161109019,Enrolled in school,10th,Public School,1,2,2,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,1-2 days a week,6,It's too much,3,2.0,1,4,1,1999,16,1,Female,9,Hispanic,South,3,Two parents and sibling(s)
20161109057,Enrolled in school,8th,Public School,1,2,3,-1,2,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,Yes,3-4 days a week,3,Amount is about right,2,1.0,1,7,2,2002,13,1,Female,3,Black,South,4,One parent and sibling(s)
20161109077,Enrolled in school,Kindergarten,Public School,1,2,1,-1,6,0,10,10,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,5+ days a week,3,Amount is about right,4,2.0,0,3,1,2009,6,1,Male,6,White,South,4,"One parent, no sibling"
20161109124,Enrolled in school,4th,Public School,1,1,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3-4 days a week,5,Amount is about right,4,2.0,0,4,1,2005,10,1,Male,10,White,Northeast,5,One parent and sibling(s)
20161109125,Enrolled in school,1st,Public School,1,1,5,-1,3,0,4,3,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,2,Amount is about right,4,3.0,1,3,1,2008,7,1,Female,10,Other/Mixed,Midwest,3,"One parent, no sibling"
20161109160,Enrolled in school,7th,Public School,1,2,1,-1,0,0,5,5,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,No,No,No,Yes,Child does not have homework,-1,-1,-1,,1,5,1,2003,12,1,Male,3,White,West,2,"One parent, no sibling"
20161109164,Enrolled in school,6th,Public School,1,2,2,-1,1,1,2,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,3-4 days a week,3,Amount is about right,4,1.0,0,3,1,2004,11,1,Male,9,White,West,5,Two parents and sibling(s)
20161109168,Enrolled in school,8th,Public School,1,3,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,3-4 days a week,5,Amount is about right,3,1.0,1,6,1,2001,14,1,Female,10,White,Northeast,5,Two parents and sibling(s)
20161109175,Enrolled in school,11th,Public School,1,1,1,Yes,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,3-4 days a week,3,Amount is about right,4,5.0,1,5,2,1999,16,1,Female,7,White,West,4,"Two parents, no sibling"
20161109177,Enrolled in school,Kindergarten,Public School,1,1,5,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,5,Amount is about right,4,3.0,1,7,1,2010,5,1,Female,6,White,West,3,Two parents and sibling(s)
20161109202,Enrolled in school,6th,Public School,1,2,1,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,1-2 days a week,1,Amount is about right,4,2.0,0,7,1,2004,11,1,Male,3,White,Midwest,3,Two parents and sibling(s)
20161109209,Enrolled in school,9th,Public School,1,2,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4 days a week,4,Amount is about right,4,5.0,1,6,2,2001,14,1,Female,3,Other/Mixed,Northeast,3,"One parent, no sibling"
20161109211,Enrolled in school,6th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,Yes,5+ days a week,5,Amount is about right,3,1.0,1,2,2,2003,12,3,Female,2,Asian,South,1,Other
20161109230,Enrolled in school,7th,Private School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,3-4 days a week,5,Amount is about right,3,1.0,1,2,1,2002,13,1,Male,9,White,South,3,"Two parents, no sibling"
20161109242,Enrolled in school,3rd,Public School,1,2,1,-1,0,0,3,3,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,4,It's too much,4,3.0,0,5,3,2007,8,1,Male,7,White,South,3,Two parents and sibling(s)
20161109247,Enrolled in school,12th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,Yes,Yes,1-2 days a week,6,Amount is about right,3,1.0,0,6,2,1998,17,1,Female,9,White,Midwest,5,Two parents and sibling(s)
20161109276,Enrolled in school,9th,Public School,1,2,1,No,0,1,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,Yes,No,Yes,Child does not have homework,-1,-1,-1,,0,3,4,2000,15,1,Male,8,White,West,3,Two parents and sibling(s)
20161109284,Enrolled in school,Kindergarten,Public School,1,1,5,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,5,It's too much,4,3.0,1,7,1,2010,5,1,Male,6,Hispanic,West,2,Two parents and sibling(s)
20161109298,Enrolled in school,7th,Private School,1,2,5,-1,0,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,Child does not have homework,-1,-1,-1,,1,4,2,2001,14,1,Male,5,White,Midwest,3,Two parents and sibling(s)
20161109350,Enrolled in school,8th,Public School,1,1,3,-1,1,1,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,No,No,Yes,No,No,3-4 days a week,2,It's too much,3,3.0,1,7,1,2002,13,1,Male,4,White,South,3,Other
20161109358,Enrolled in school,1st,Private School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,3-4 days a week,1,It's too much,4,3.0,1,0,2,2009,6,1,Male,2,White,South,3,Two parents and sibling(s)
20161109366,Enrolled in school,4th,Public School,1,2,2,-1,1,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,5+ days a week,5,It's too much,3,2.0,1,2,2,2005,10,1,Male,10,White,Northeast,5,Two parents and sibling(s)
20161109380,Enrolled in school,8th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,5+ days a week,24,It's too much,2,1.0,0,6,2,2002,13,1,Female,8,Asian,South,5,Two parents and sibling(s)
20161109395,Enrolled in school,11th,Public School,1,2,1,Yes,0,0,0,0,2,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,Yes,No,No,No,3-4 days a week,5,It's too much,3,2.0,1,2,2,1999,16,1,Female,4,Asian,South,2,Two parents and sibling(s)
20161109434,Enrolled in school,2nd,Public School,1,1,3,-1,10,0,5,2,2,1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,5+ days a week,4,It's too much,4,4.0,0,7,1,2008,7,1,Male,2,Hispanic,South,3,One parent and sibling(s)
20161109474,Enrolled in school,11th,Public School,1,3,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,5+ days a week,14,It's too much,4,2.0,1,6,2,1999,16,1,Female,8,Other/Mixed,Northeast,5,Two parents and sibling(s)
20161109478,Enrolled in school,12th,Public School,1,3,3,No,1,0,0,0,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,Less than once a week,3,Amount is about right,1,5.0,1,0,2,1997,18,1,Male,5,White,Midwest,2,Two parents and sibling(s)
20161109500,Enrolled in school,3rd,Public School,1,2,5,-1,0,0,3,3,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,Yes,No,No,3-4 days a week,4,It's too much,4,3.0,0,7,2,2007,8,1,Male,7,White,West,3,Two parents and sibling(s)
20161109522,Enrolled in school,5th,Public School,1,1,1,-1,0,0,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,1-2 days a week,1,Amount is about right,4,2.0,1,6,1,2004,11,1,Male,7,White,South,3,Two parents and sibling(s)
20161109538,Enrolled in school,10th,Public School,1,3,4,Yes,0,1,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,Yes,No,No,No,5+ days a week,7,It's too much,4,2.0,1,7,3,2000,15,1,Male,2,White,Midwest,3,"One parent, no sibling"
20161109555,Enrolled in school,10th,Public School,1,2,2,No,0,1,0,0,2,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,3-4 days a week,2,Amount is about right,2,3.0,1,7,2,2000,15,1,Female,3,Black,South,3,"Two parents, no sibling"
20161109578,Enrolled in school,10th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,No,No,No,No,No,No,3-4 days a week,4,Amount is about right,3,2.0,1,4,2,2000,15,1,Female,3,White,West,3,One parent and sibling(s)
