id,enroll_hmsc,school_type,hmsc_grade_year,hmsc_who_teaches,hmsc_tutor,hmsc_coop,days_hmsc,hrs_hmsc,teach_style,Library,Homeschool Catalog,Educational Publisher,Homeschooling Organization,Church,Public School,Private School,Bookstore,Websites,Other Source,Virtual School/Curriculum,hmsc_course,internet_hmsc,Local Public School,State,Charter School,Another Public School,Private School,College,Someplace Else,hw_help,time_mgmt,meal_together,child_health,year_born,age,country_born,sex,ttl_income,race,region,parent_educ,family_type
20161081222,Homeschooled,Homeschooled,10th,2,2,2,5,10,Strictly use formal curriculum,1,2,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,4,1,2000,15,2,Male,8,Hispanic,West,1,Two parents and sibling(s)
20161081849,Homeschooled,Homeschooled,10th,1,2,2,5,36,Strictly use formal curriculum,1,1,2,1,2,1,2,2,2,1,2,Online,1,2,2,1,2,2,2,2,,1,7,2,1998,17,1,Male,1,White,West,2,"One parent, no sibling"
20161082217,Homeschooled,Homeschooled,Kindergarten,1,2,2,2,1,Always use informal learning,2,2,2,2,1,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,1,2009,6,1,Male,1,Hispanic,Northeast,1,One parent and sibling(s)
20161082552,Homeschooled,Homeschooled,7th,1,2,2,5,25,Strictly use formal curriculum,2,1,1,1,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2003,12,1,Male,8,White,South,3,Two parents and sibling(s)
20161082766,Homeschooled,Homeschooled,11th,1,2,2,5,20,Mostly use formal curriculum,1,2,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,3,1999,16,1,Female,6,White,South,3,Two parents and sibling(s)
20161083447,Homeschooled,Homeschooled,2nd,1,2,1,5,25,Mostly use formal curriculum,1,1,1,2,1,1,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2008,7,1,Female,5,White,Midwest,3,Two parents and sibling(s)
20161083512,Homeschooled,Homeschooled,12th,7,2,2,7,30,Mostly use formal curriculum,2,2,2,1,2,1,2,1,1,2,2,No Course,1,2,1,2,2,2,2,2,,1,6,3,1997,18,1,Female,1,White,West,3,"One parent, no sibling"
20161083598,Homeschooled,Homeschooled,10th,1,2,1,5,25,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2000,15,1,Female,9,White,South,3,Two parents and sibling(s)
20161084114,Homeschooled,Homeschooled,10th,1,1,2,5,10,Mostly use formal curriculum,2,2,1,2,1,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,2,2000,15,1,Male,3,Hispanic,South,3,"Two parents, no sibling"
20161084518,Homeschooled,Homeschooled,10th,1,2,2,5,36,Strictly use formal curriculum,1,1,2,1,2,1,2,2,2,1,2,In-Person,1,2,2,1,2,2,2,2,,1,6,1,1999,16,1,Male,4,Hispanic,Midwest,1,One parent and sibling(s)
20161084823,Homeschooled,Homeschooled,12th,1,2,2,5,30,Strictly use formal curriculum,1,2,2,1,2,1,2,1,1,2,2,No Course,1,1,2,2,2,2,2,1,,1,1,1,1998,17,1,Female,10,White,Midwest,5,Two parents and sibling(s)
20161084960,Homeschooled,Homeschooled,10th,1,1,2,5,38,Mostly use formal curriculum,1,1,1,2,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2000,15,1,Male,10,White,South,5,Two parents and sibling(s)
20161085369,Homeschooled,Homeschooled,6th,1,2,1,7,21,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2004,11,1,Female,4,Other/Mixed,South,3,"Two parents, no sibling"
20161086782,Homeschooled,Homeschooled,2nd,1,2,2,5,35,Mostly use formal curriculum,1,1,1,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2008,7,1,Female,8,White,West,3,Two parents and sibling(s)
20161086806,Homeschooled,Homeschooled,9th,1,2,2,5,25,Mostly use formal curriculum,1,1,1,1,2,2,2,1,2,2,1,No Course,1,2,2,2,2,2,2,1,,1,6,1,2000,15,1,Male,9,Hispanic,West,3,"Two parents, no sibling"
20161087189,Homeschooled,Homeschooled,5th,3,2,2,5,30,Strictly use formal curriculum,2,1,1,1,1,2,2,1,2,2,2,No Course,1,1,2,1,2,2,2,2,,0,7,1,2006,9,1,Female,4,Black,Midwest,3,Other
20161087350,Homeschooled,Homeschooled,8th,1,2,2,5,40,Mostly use formal curriculum,1,1,1,2,1,2,2,1,1,1,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2002,13,1,Female,4,White,South,3,Two parents and sibling(s)
20161087419,Homeschooled,Homeschooled,8th,2,2,2,5,12,Mostly use informal learning,1,1,2,2,2,2,2,1,1,2,2,No Course,1,1,1,2,2,2,2,1,,1,4,2,2001,14,1,Female,8,White,West,5,Two parents and sibling(s)
20161087529,Homeschooled,Homeschooled,Kindergarten,1,2,1,5,20,Mostly use formal curriculum,2,1,2,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2010,5,1,Male,5,White,West,3,Two parents and sibling(s)
20161087647,Homeschooled,Homeschooled,6th,1,2,2,5,25,Mostly use formal curriculum,2,1,1,1,1,2,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,6,1,2003,12,1,Female,10,White,South,3,Two parents and sibling(s)
20161087908,Homeschooled,Homeschooled,4th,1,1,2,5,25,Mostly use formal curriculum,1,2,1,1,2,1,2,1,1,2,2,Online,1,2,1,2,2,2,2,2,,1,6,2,2005,10,1,Female,4,White,South,2,Two parents and sibling(s)
20161089103,Homeschooled,Homeschooled,2nd,1,2,2,5,28,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2007,8,1,Female,9,Hispanic,South,4,Two parents and sibling(s)
20161089260,Homeschooled,Homeschooled,11th,2,1,2,5,25,Mostly use informal learning,1,2,1,2,2,2,1,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,2,1998,17,1,Female,7,Hispanic,South,2,One parent and sibling(s)
20161090128,Homeschooled,Homeschooled,12th,1,1,2,5,4,Strictly use formal curriculum,1,1,1,1,1,1,1,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,1998,17,2,Male,1,Hispanic,Northeast,4,"One parent, no sibling"
20161090406,Homeschooled,Homeschooled,3rd,1,2,1,5,15,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2006,9,1,Male,10,White,South,4,"Two parents, no sibling"
20161090500,Homeschooled,Homeschooled,12th,1,2,2,5,25,Mostly use formal curriculum,2,1,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,2,1998,17,3,Male,5,White,South,4,Two parents and sibling(s)
20161091168,Homeschooled,Homeschooled,12th,1,2,2,5,22,Mostly use formal curriculum,1,1,2,2,2,2,2,2,2,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,1998,17,1,Female,4,White,South,3,Two parents and sibling(s)
20161091534,Homeschooled,Homeschooled,Kindergarten,1,2,2,4,10,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,2009,6,1,Male,10,White,South,5,Two parents and sibling(s)
20161092127,Homeschooled,Homeschooled,8th,1,1,1,5,20,Mostly use formal curriculum,1,2,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2001,14,1,Male,10,White,Northeast,5,Two parents and sibling(s)
20161092543,Homeschooled,Homeschooled,6th,1,2,2,5,25,Mostly use formal curriculum,1,1,2,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2003,12,1,Female,6,White,Northeast,1,Two parents and sibling(s)
20161093306,Homeschooled,Homeschooled,8th,3,2,2,6,50,Mostly use informal learning,2,2,2,2,2,1,2,1,1,2,2,No Course,1,1,1,2,2,2,2,1,,1,7,3,2002,13,2,Female,2,Black,South,5,"One parent, no sibling"
20161093524,Homeschooled,Homeschooled,5th,2,1,2,5,1,Strictly use formal curriculum,1,1,1,1,2,1,1,1,1,1,2,Online & In-Person,1,1,1,1,1,1,1,1,,1,7,1,2005,10,1,Female,2,Asian,Northeast,2,One parent and sibling(s)
20161095725,Homeschooled,Homeschooled,8th,1,2,2,5,15,Mostly use formal curriculum,1,1,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,2,2001,14,1,Male,7,White,West,4,One parent and sibling(s)
20161096748,Homeschooled,Homeschooled,6th,2,1,2,5,20,Mostly use informal learning,1,1,1,2,2,2,2,1,1,1,2,No Course,1,2,2,2,2,2,2,1,,0,4,1,2004,11,1,Male,10,Other/Mixed,West,5,Two parents and sibling(s)
20161097275,Homeschooled,Homeschooled,7th,1,2,1,5,6,Mostly use formal curriculum,1,1,2,2,2,2,1,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,2,2003,12,1,Female,10,White,Northeast,5,Two parents and sibling(s)
20161097319,Homeschooled,Homeschooled,6th,1,2,1,5,25,Strictly use formal curriculum,1,1,2,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2004,11,1,Female,4,White,Northeast,5,Two parents and sibling(s)
20161097366,Homeschooled,Homeschooled,12th,6,1,2,5,25,Mostly use formal curriculum,1,2,2,2,1,1,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,1998,17,1,Male,4,Asian,West,4,Two parents and sibling(s)
20161097690,Homeschooled,Homeschooled,6th,1,2,1,5,25,Mostly use formal curriculum,1,2,1,1,1,1,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,0,6,1,2003,12,1,Female,8,White,South,3,"Two parents, no sibling"
20161098120,Homeschooled,Homeschooled,1st,2,2,2,4,8,Mostly use formal curriculum,1,2,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,3,2009,6,1,Female,3,White,South,3,Two parents and sibling(s)
20161098229,Homeschooled,Homeschooled,4th,1,2,2,5,25,Mostly use formal curriculum,1,1,2,2,2,2,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2006,9,1,Female,10,White,West,5,Two parents and sibling(s)
20161098424,Homeschooled,Homeschooled,6th,3,2,1,5,36,Strictly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,2003,12,1,Male,1,White,Midwest,3,One parent and sibling(s)
20161098547,Homeschooled,Homeschooled,7th,1,2,2,5,25,Mostly use formal curriculum,1,1,1,2,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,6,1,2003,12,1,Male,7,White,South,2,Two parents and sibling(s)
20161098563,Homeschooled,Homeschooled,12th,1,2,2,5,25,Mostly use formal curriculum,2,1,1,2,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,1,1996,19,1,Male,4,White,South,3,Two parents and sibling(s)
20161098688,Homeschooled,Homeschooled,4th,1,2,1,3,5,Always use informal learning,2,2,2,2,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2006,9,1,Male,2,Hispanic,South,1,Two parents and sibling(s)
20161099563,Homeschooled,Homeschooled,5th,1,1,2,5,50,Mostly use informal learning,1,2,1,2,2,2,2,1,1,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,2004,11,1,Male,8,Other/Mixed,Northeast,5,Two parents and sibling(s)
20161101097,Homeschooled,Homeschooled,11th,5,1,1,5,40,Mostly use formal curriculum,1,1,1,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1999,16,1,Male,9,White,Northeast,4,Two parents and sibling(s)
20161101104,Homeschooled,Homeschooled,11th,2,2,2,3,9,Always use informal learning,1,2,2,2,2,2,2,2,2,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,1997,18,3,Male,6,Asian,Northeast,4,"Two parents, no sibling"
20161101840,Homeschooled,Homeschooled,12th,1,2,2,5,30,Mostly use formal curriculum,2,1,2,1,2,1,2,2,1,2,2,No Course,1,2,2,1,2,2,2,2,,0,4,1,1998,17,1,Female,3,Other/Mixed,Northeast,2,One parent and sibling(s)
20161103209,Homeschooled,Homeschooled,2nd,1,2,1,4,25,Mostly use formal curriculum,1,1,1,1,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2008,7,1,Female,5,White,West,2,Two parents and sibling(s)
20161103650,Homeschooled,Homeschooled,4th,1,2,2,3,15,Mostly use informal learning,1,2,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,1,2006,9,1,Male,9,Black,West,4,Two parents and sibling(s)
20161104087,Homeschooled,Homeschooled,5th,1,1,1,5,35,Mostly use formal curriculum,1,1,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2005,10,1,Female,8,White,South,5,Two parents and sibling(s)
20161104104,Homeschooled,Homeschooled,Kindergarten,1,1,1,5,30,Mostly use formal curriculum,1,1,1,1,1,1,2,1,1,2,2,No Course,1,1,1,2,2,2,2,1,,1,7,3,2002,13,3,Female,6,Asian,West,5,One parent and sibling(s)
20161104429,Homeschooled,Homeschooled,11th,5,2,2,3,15,Mostly use formal curriculum,1,1,1,1,2,2,2,1,2,2,1,No Course,1,2,1,2,2,2,2,1,,1,4,2,1997,18,1,Male,3,White,Midwest,3,"One parent, no sibling"
20161104493,Homeschooled,Homeschooled,4th,1,2,1,5,20,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,2005,10,1,Male,9,White,South,5,Two parents and sibling(s)
20161104746,Homeschooled,Homeschooled,11th,1,2,2,5,20,Mostly use formal curriculum,1,1,1,2,2,2,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1998,17,1,Female,3,Other/Mixed,South,3,Two parents and sibling(s)
20161105261,Homeschooled,Homeschooled,7th,1,2,1,6,20,Mostly use formal curriculum,1,1,1,1,1,2,1,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2003,12,1,Male,1,White,South,4,One parent and sibling(s)
20161106727,Homeschooled,Homeschooled,10th,1,1,1,5,20,Strictly use formal curriculum,2,2,1,2,2,1,2,2,1,2,2,No Course,1,1,2,2,2,2,2,2,,1,5,4,2000,15,1,Female,1,Black,South,3,One parent and sibling(s)
20161107555,Homeschooled,Homeschooled,12th,2,2,2,5,20,Mostly use formal curriculum,2,1,2,2,2,1,1,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,2,1999,16,1,Male,7,Hispanic,West,4,One parent and sibling(s)
20161107669,Homeschooled,Homeschooled,3rd,1,2,1,5,5,Mostly use formal curriculum,1,1,2,1,1,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2007,8,1,Male,8,White,Northeast,5,Two parents and sibling(s)
20161107977,Homeschooled,Homeschooled,1st,1,1,1,5,20,Mostly use formal curriculum,1,1,2,1,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2009,6,1,Female,6,White,West,3,Two parents and sibling(s)
20161108102,Homeschooled,Homeschooled,7th,1,1,2,2,4,Strictly use formal curriculum,1,2,2,1,1,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2003,12,1,Female,1,Hispanic,West,3,Two parents and sibling(s)
20161108467,Homeschooled,Homeschooled,5th,1,2,2,5,25,Mostly use formal curriculum,1,1,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2004,11,1,Female,8,White,South,5,Two parents and sibling(s)
20161108538,Homeschooled,Homeschooled,10th,1,1,1,5,24,Mostly use informal learning,1,1,1,1,2,1,2,1,2,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,5,3,2000,15,1,Male,6,White,South,3,Two parents and sibling(s)
20161109972,Homeschooled,Homeschooled,9th,1,2,1,7,24,Mostly use formal curriculum,2,2,2,2,1,1,2,1,1,1,2,Online & In-Person,1,1,2,2,2,2,2,2,,1,5,3,2000,15,3,Male,4,Hispanic,South,3,Two parents and sibling(s)
20161110031,Homeschooled,Homeschooled,10th,1,1,2,5,36,Strictly use formal curriculum,1,1,2,1,2,1,2,2,1,2,2,No Course,1,1,2,2,2,2,2,2,,0,0,1,1999,16,1,Male,4,White,Midwest,2,One parent and sibling(s)
20161110135,Homeschooled,Homeschooled,9th,1,2,2,5,12,Strictly use formal curriculum,2,2,2,2,2,1,2,2,1,2,2,No Course,1,1,2,2,2,2,2,2,,1,6,4,2001,14,1,Male,8,White,Midwest,5,Two parents and sibling(s)
20161110311,Homeschooled,Homeschooled,11th,1,1,2,5,24,Mostly use formal curriculum,1,1,1,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,1999,16,1,Male,8,White,Midwest,5,Two parents and sibling(s)
20161110381,Homeschooled,Homeschooled,12th,1,2,2,5,25,Always use informal learning,2,2,2,2,2,2,2,2,2,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,2,1,1997,18,1,Male,2,White,South,2,One parent and sibling(s)
20161110684,Homeschooled,Homeschooled,2nd,2,2,2,7,14,Mostly use formal curriculum,1,2,2,2,2,1,2,1,2,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,5,3,2008,7,1,Male,3,Hispanic,Midwest,3,Two parents and sibling(s)
20161111237,Homeschooled,Homeschooled,5th,1,2,1,6,30,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2006,9,1,Female,6,White,Midwest,3,Two parents and sibling(s)
20161111407,Homeschooled,Homeschooled,3rd,1,2,2,5,30,Mostly use formal curriculum,2,1,1,2,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2007,8,1,Female,6,Black,Midwest,4,One parent and sibling(s)
20161111618,Homeschooled,Homeschooled,4th,1,1,1,5,20,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2005,10,1,Male,9,White,Midwest,4,Two parents and sibling(s)
20161112656,Homeschooled,Homeschooled,1st,5,1,1,3,4,Mostly use formal curriculum,1,1,1,2,1,2,2,2,1,1,2,No Course,1,2,2,2,2,2,2,1,,1,7,2,2009,6,1,Male,6,Black,South,3,One parent and sibling(s)
20161113233,Homeschooled,Homeschooled,2nd,1,2,2,6,10,Strictly use formal curriculum,1,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2008,7,1,Female,10,Asian,West,4,Two parents and sibling(s)
20161115545,Homeschooled,Homeschooled,1st,7,1,1,5,33,Strictly use formal curriculum,1,1,1,1,2,2,2,1,2,2,1,No Course,1,2,2,2,2,2,2,1,,1,7,1,2009,6,1,Male,4,White,Midwest,5,Two parents and sibling(s)
20161115615,Homeschooled,Homeschooled,8th,2,2,2,5,14,Mostly use formal curriculum,1,1,1,1,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,0,4,2001,14,1,Female,8,Other/Mixed,South,4,"One parent, no sibling"
20161116088,Homeschooled,Homeschooled,5th,2,2,2,5,5,Mostly use formal curriculum,1,1,2,1,1,1,2,1,1,2,2,Online & In-Person,1,1,2,2,2,2,2,2,,1,7,2,2004,11,1,Male,6,White,Midwest,2,Two parents and sibling(s)
20161116956,Homeschooled,Homeschooled,6th,1,1,1,7,20,Mostly use informal learning,1,1,1,2,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,2003,12,1,Male,1,White,Midwest,2,One parent and sibling(s)
20161118362,Homeschooled,Homeschooled,2nd,1,2,2,7,35,Always use informal learning,1,2,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2008,7,1,Female,10,Hispanic,West,5,Two parents and sibling(s)
20161118853,Homeschooled,Homeschooled,2nd,1,1,1,5,15,Mostly use formal curriculum,1,1,2,1,1,2,2,1,1,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2008,7,1,Female,8,White,West,5,Two parents and sibling(s)
20161118931,Homeschooled,Homeschooled,9th,1,2,2,5,25,Mostly use formal curriculum,1,2,2,2,1,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,1,2001,14,1,Male,4,Black,South,3,One parent and sibling(s)
20161119402,Homeschooled,Homeschooled,8th,2,1,2,5,40,Strictly use formal curriculum,2,2,2,2,2,1,2,1,1,2,2,No Course,1,2,2,2,1,2,2,2,,1,5,2,2002,13,1,Female,9,Other/Mixed,West,3,One parent and sibling(s)
20161119734,Homeschooled,Homeschooled,11th,5,2,2,5,15,Mostly use informal learning,1,1,2,1,2,2,2,1,1,2,2,No Course,1,2,1,2,2,2,2,2,,1,0,3,1999,16,1,Female,10,White,South,3,One parent and sibling(s)
20161119753,Homeschooled,Homeschooled,12th,1,2,2,5,25,Mostly use formal curriculum,1,2,2,2,1,1,2,1,2,2,2,No Course,1,1,2,2,2,2,2,2,,1,7,1,1998,17,1,Male,9,Asian,West,5,Two parents and sibling(s)
20161119764,Homeschooled,Homeschooled,8th,1,2,2,6,35,Mostly use informal learning,1,1,1,2,1,2,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2002,13,1,Male,8,White,West,5,Two parents and sibling(s)
20161119792,Homeschooled,Homeschooled,6th,1,2,1,5,25,Mostly use formal curriculum,1,2,2,1,1,1,2,1,1,2,2,No Course,1,2,1,2,2,2,2,2,,1,6,1,2004,11,1,Female,7,Black,Midwest,3,Two parents and sibling(s)
20161120491,Homeschooled,Homeschooled,6th,1,2,2,7,40,Mostly use formal curriculum,1,2,2,2,2,1,2,2,2,2,1,No Course,1,2,1,2,2,2,2,2,,1,7,1,2004,11,1,Female,10,White,Midwest,3,Two parents and sibling(s)
20161120845,Homeschooled,Homeschooled,12th,1,1,1,4,16,Always use informal learning,2,2,2,1,2,2,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,5,2,1997,18,1,Female,9,White,South,4,Two parents and sibling(s)
20161121289,Homeschooled,Homeschooled,12th,2,2,2,5,5,Strictly use formal curriculum,2,2,2,2,2,1,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,1998,17,1,Female,4,Hispanic,South,2,Two parents and sibling(s)
20161121828,Homeschooled,Homeschooled,11th,7,1,2,5,25,Mostly use formal curriculum,1,2,2,2,2,2,2,2,1,2,1,No Course,1,2,1,1,1,2,2,2,,1,6,1,1999,16,1,Male,1,White,South,3,Two parents and sibling(s)
20161122074,Homeschooled,Homeschooled,11th,2,1,2,6,30,Mostly use formal curriculum,1,1,1,1,1,1,2,1,1,1,2,In-Person,1,2,2,2,2,1,2,1,,1,6,1,1997,18,1,Male,3,White,Midwest,5,One parent and sibling(s)
20161122092,Homeschooled,Homeschooled,6th,1,2,2,5,20,Mostly use formal curriculum,1,1,2,1,2,2,1,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,3,2,2003,12,1,Male,2,White,South,3,"Two parents, no sibling"
20161122220,Homeschooled,Homeschooled,12th,1,2,2,7,40,Mostly use informal learning,1,1,1,2,1,2,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,5,1,1997,18,1,Female,8,Other/Mixed,Midwest,4,Two parents and sibling(s)
20161122562,Homeschooled,Homeschooled,9th,1,2,2,5,20,Mostly use formal curriculum,1,2,2,1,2,2,2,1,1,2,2,No Course,1,1,2,2,2,2,2,2,,1,3,2,2001,14,1,Female,3,White,South,3,Two parents and sibling(s)
20161122732,Homeschooled,Homeschooled,10th,1,1,2,5,30,Mostly use formal curriculum,2,1,1,1,2,2,2,2,2,2,1,No Course,1,2,2,2,2,2,2,1,,1,5,1,2000,15,3,Female,5,White,South,5,Two parents and sibling(s)
20161123880,Homeschooled,Homeschooled,3rd,1,1,2,4,20,Mostly use formal curriculum,1,1,2,2,2,1,2,2,1,2,2,Online,1,2,2,1,2,2,2,2,,1,7,3,2006,9,1,Male,8,White,South,3,"Two parents, no sibling"
20161124006,Homeschooled,Homeschooled,10th,1,2,1,5,25,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,1,2,1,2,2,2,2,2,,1,4,1,2000,15,1,Male,9,Black,West,4,"Two parents, no sibling"
20161124573,Homeschooled,Homeschooled,2nd,1,2,2,5,5,Mostly use formal curriculum,1,1,1,2,1,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2009,6,1,Male,7,Hispanic,South,4,One parent and sibling(s)
20161125065,Homeschooled,Homeschooled,12th,5,2,1,5,6,Mostly use formal curriculum,2,2,1,1,2,1,2,2,1,2,2,No Course,1,2,2,2,1,2,2,2,,1,5,2,1998,17,1,Female,5,White,Midwest,2,Two parents and sibling(s)
20161125220,Homeschooled,Homeschooled,11th,6,1,1,5,6,Strictly use formal curriculum,2,2,2,2,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,1999,16,1,Female,2,White,West,3,Two parents and sibling(s)
20161126177,Homeschooled,Homeschooled,12th,1,2,2,5,30,Mostly use informal learning,1,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,2,1996,19,1,Female,3,Hispanic,West,2,One parent and sibling(s)
20161126307,Homeschooled,Homeschooled,12th,1,2,2,5,20,Mostly use formal curriculum,2,1,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,3,1996,19,1,Female,4,White,West,3,Two parents and sibling(s)
20161126746,Homeschooled,Homeschooled,9th,1,2,2,5,15,Mostly use formal curriculum,1,1,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2002,13,1,Female,7,White,West,4,Two parents and sibling(s)
20161127367,Homeschooled,Homeschooled,10th,3,2,2,5,20,Strictly use formal curriculum,1,1,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,1,1,1999,16,1,Female,6,White,South,2,"One parent, no sibling"
20161128173,Homeschooled,Homeschooled,12th,2,2,1,5,33,Mostly use formal curriculum,2,2,2,2,1,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,0,4,1999,16,1,Female,2,Hispanic,West,1,"One parent, no sibling"
20161128720,Homeschooled,Homeschooled,11th,6,1,2,5,40,Strictly use formal curriculum,1,2,1,2,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,5,1998,17,1,Male,3,Other/Mixed,Northeast,5,Two parents and sibling(s)
